0,0.011838304884337354,0.020125118303373504,0.02604427074554218,0.008760345614409642,0.026281036843228932,0.05753416173787955,0.019414820010313263,0.04096053489980725,0.023203077573301215,0.03362078587151809,0.042144365388240984,0.021072182694120492,0.005208854149108436,0.03314725367614459,0.03243695538308435,0.01302213537277109,0.28619006459891777,0.2989957322539013
0,0.0431168755513541,0.022278899706483737,0.027710074261795694,0.03158948465844709,0.028042595152937246,0.019397051983256988,0.006539577525783784,0.029705199608644983,0.025049907132663307,0.0167368848541246,0.020283774359634448,0.018621169903926708,0.028485956341125978,0.025271587726757673,0.026158310103135136,0.04344939644249565,0.2736371842509701,0.31392607043646265
0,0.038504720839984,0.01720423697105668,0.03358922456253923,0.027035229525946215,0.027035229525946215,0.018842735730204934,0.003276997518296511,0.036866222080835745,0.02785447890552034,0.02048123448935319,0.013107990073186044,0.02048123448935319,0.02293898262807557,0.02949297766466859,0.03195072580339098,0.03440847394211336,0.2913655131699439,0.30556379207958534
0,0.018768800563521267,0.016087543340161083,0.028823515151121942,0.008714085975920589,0.026142257927761762,0.056976715996403846,0.02949382945696199,0.030164143762802034,0.025471943621921716,0.04222980126792285,0.03284540098616221,0.005362514446720362,0.002681257223360181,0.026812572233601808,0.014746914728480994,0.010725028893440723,0.31676341223874743,0.3071902621849872
0,0.011802288910355058,0.0171467216244781,0.026054109481349844,0.014251820570994786,0.028280956445567777,0.03896982187381386,0.009798126642558915,0.038747137177392074,0.01959625328511783,0.03362538915969082,0.03919250657023566,0.022491154338601146,0.009575441946137122,0.026054109481349844,0.03986056065950104,0.0207096767672268,0.28166167499511907,0.3221822500705101
0,0.01628092194027999,0.01991646761626484,0.023868147698857072,0.013435712280813585,0.02212940846251649,0.033984448710293186,0.025606886935197654,0.027977894984752994,0.024184282105464448,0.035407053540026386,0.03572318794663377,0.019758400412961154,0.010906637027954557,0.02023260202287222,0.03003276862770095,0.024184282105464448,0.3045882581391581,0.31178263944278806
0,0.014806607610794125,0.012114497136104284,0.022209911416191188,0.012114497136104284,0.020863856178846268,0.03567046378964039,0.03297835331495055,0.03297835331495055,0.018844773322828887,0.045765878069727296,0.037016519026985314,0.012114497136104284,0.007403303805397062,0.028940187602915793,0.020863856178846268,0.020863856178846268,0.31847979882488037,0.30597078995588683
0,0.038094994032575644,0.0222995087019955,0.025086947289744938,0.034378409248909725,0.028803532073410854,0.015795485330580145,0.009291461959164792,0.026016093485661414,0.019512070114246063,0.02044121631016254,0.034378409248909725,0.019512070114246063,0.03344926305299325,0.0222995087019955,0.024157801093828455,0.041811578816241556,0.27045373236362147,0.31421791806171245
0,0.010599432046541062,0.020640999248527327,0.019525269559417743,0.013388756269315023,0.030682566450513597,0.06973310556934909,0.023430323471301293,0.041281998497054655,0.013388756269315023,0.031798296139623185,0.026219647694075258,0.020640999248527327,0.009483702357431475,0.04295559303071904,0.0228724586267465,0.02008313440397254,0.2861057718136353,0.2971691893039348
0,0.04032849911666726,0.033763394609302826,0.03470126668178345,0.024384673884496482,0.043142115334109166,0.027198290101938385,0.00468936036240317,0.030011906319380284,0.027198290101938385,0.020633185594573944,0.010316592797286972,0.015005953159690142,0.021571057667054583,0.023446801812015847,0.024384673884496482,0.021571057667054583,0.285546194870287,0.31210668603552105
